Name,description,altitudeMode,distance,angle,X,Y
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06513826084611,63.31480969205502,-71.296,-40.140
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06525909130585,63.25072056014794,-71.296,-40.140
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06536204760726,62.61772105980774,-71.296,-40.140
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06566171408854,66.75889576851702,-71.295,-40.139
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06597187533691,70.39639824745286,-71.295,-40.139
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06647783976255,69.88182084525631,-71.294,-40.139
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06663939470676,71.07932360361816,-71.294,-40.139
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06747180085763,71.70200573723632,-71.294,-40.139
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06764268093253,71.31946692144776,-71.293,-40.139
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06919915129846,70.69678478736166,-71.292,-40.138
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06930685459459,70.42228293806396,-71.292,-40.138
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.06997737677917,69.72369242546864,-71.291,-40.138
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.07005353451023,68.63237727448148,-71.291,-40.138
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.07071140987837,69.38714004866490,-71.290,-40.138
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.07165845792361,65.87294192917126,-71.290,-40.138
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.07172553996294,65.17490757506150,-71.290,-40.137
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.07371483632095,67.65977793907592,-71.288,-40.137
